,word1,word2,label
1957,бродяжий,дипломатия,0
1958,протрезветь,протрезвить,1
1959,ломить,ломить,0
1960,глиняный,собирательный,0
1961,сборчатый,безграмотный,0
1962,юмористичный,юмористический,1
1963,раскольнический,раскольничий,1
1964,комический,телевизионник,0
1965,экономия,двояшки,0
1966,фактор,факт,1
1967,покорливый,обессилить,0
1968,возбуждать,побуждать,1
1969,гарант,бородастый,0
1970,кулацкий,выучить,0
1971,мобилизировать,вассальный,0
1972,иноверный,временный,0
1973,зло,диктант,0
1974,информированность,диктант,0
1975,запасный,эстетичный,0
1976,изуверный,изверуский,1
1977,астматический,коптить,0
1978,гневный,шнурок,0
1979,благодарный,благодарственный,1
1980,флегматичный,флегматический,1
1981,пастель,выучить,0
1982,конъектура,конъюнктура,1
1983,ломить,жилищный,0
1984,черкешенка,черкеска,1
1985,дурить,демократичный,0
1986,глупеть,черви,0
1987,одновременный,оформительский,0
1988,отграничить,разграничить,1
1989,пастель,постель,1
1990,однорукий,экранировать,0
1991,домоправление,гончий,0
1992,существо,могильник,0
1993,поиски,происки,1
1994,совестно,совестливо,1
1995,золотеть,иждивенчество,0
1996,симпатичный,непонятливый,0
1997,подбородок,молодеть,0
1998,основание,обоснование,1
1999,царский,наблюдательский,0
2000,обидный,обидчивый,1
2001,цветы,цвета,1
2002,зубы,зубья,1
2003,допущение,акулий,0
2004,ванна,ванная,1
2005,штатный,ригористичный,0
2006,обсудить,холодить,0
2007,мельничный,дворовый,0
2008,достойно,черствить,0
2009,волнительный,вообще,0
2010,дидактический,дипломатия,0
2011,вековой,вечный,1
2012,осветлить,столярный,0
2013,четырёхручный,четырёхрукий,1
2014,доверчивый,доверительный,1
2015,репрессия,депрессия,1
2016,дно,днище,1
2017,политический,политичный,1
2018,единоверный,крючкотворский,0
2019,клеёнчатый,клеёночный,1
2020,допуск,допущение,1
2021,временщик,временник,1
2022,штатный,комитет,0
2023,вообще,явственный,0
2024,крокодиловый,горный,0
2025,бабский,бабий,1
2026,величественный,великий,1
2027,выписать,подписать,1
2028,подпятник,подпяточник,1
2029,анекдотический,волнующий,0
2030,подживать,подживлять,1
2031,перегородчатый,перегородочный,1
2032,отпечатать,опечатать,1
2033,заблуждаться,игральный,0
2034,игольчатый,варение,0
2035,словарный,истребительный,0
2036,шлифовальник,шлифовальщик,1
2037,склочнический,склочный,1
2038,лобовой,обезрыбеть,0
2039,автономия,циклический,0
2040,деспотия,дефектный,0
2041,антипатический,антипатичный,1
2042,зачинщик,виновный,0
2043,яловочный,яловый,1
2044,малопонятный,восход,0
2045,деквалификация,дисквалификация,1
2046,толстить,историчный,0
2047,правительский,правительственный,1
2048,акулий,акуловый,1
2049,предоставить,представить,1
2050,легитимный,горний,0
2051,аспирант,аспират,1
2052,проповеднический,конфузный,0
2053,будничный,будний,1
2054,дыбом,одноручный,0
2055,экологический,желтить,0
2056,наёмничий,различие,0
2057,сценичный,трубчатый,0
2058,столярный,столярский,1
2059,опаршиветь,опаршивить,1
2060,бабский,величественный,0
2061,могучий,могущественный,1
2062,обжорный,обжорливый,1
2063,различие,отличие,1
2064,четырёхручный,антипедагогический,0
2065,вассальский,барский,0
2066,типический,типичный,1
2067,демократия,тяжко,0
2068,просительный,просительский,1
2069,солитёр,солитер,1
2070,проделка,демобилизировать,0
2071,зимовщик,зимовник,1
2072,самодурный,самодурский,1
2073,опаршиветь,именитый,0
2074,человеческий,человечный,1
2075,каннибал,Ганнибал,1
2076,ябедный,побуждать,0
2077,дар,дарственная,1
2078,явственный,явный,1
2079,малахитный,аритмичный,0
2080,наёмничий,венец,0
2081,двигатель,движитель,1
2082,экологичный,экологический,1
2083,сапожничий,исполнительский,0
2084,отборщик,золотеть,0
2085,костяной,костный,1
2086,конфузливый,конфузный,1
2087,озолотеть,домовый,0
2088,нестерпимый,нетерпимый,1
2089,грубеть,грубить,1
2090,господский,господний,1
2091,мудреть,мудрить,1
2092,заплатить,выплатить,1
2093,премьерный,премьерский,1
2094,именитый,зрительный,0
2095,самодурный,зернистый,0
2096,ответный,ответственный,1
2097,водный,водяной,1
2098,теоретичный,теоретический,1
2099,представительский,отряхнуть,0
2100,широтный,ябедный,0
2101,возлагать,налагать,1
2102,сочинительный,драматический,0
2103,громкий,монтаж,0
2104,информация,статический,0
2105,мелодический,мелодичный,1
2106,удальской,наследство,0
2107,вспыльчивость,пылкость,1
2108,вбить,вырастить,0
2109,талан,талант,1
2110,доверие,вера,1
2111,опечатки,отпечатки,1
2112,осудить,возмутительный,0
2113,сиеста,фиеста,1
2114,болотистый,болотный,1
2115,графический,графичный,1
2116,коренной,корневой,1
2117,строительский,антипатический,0
2118,экологический,нафталин,0
2119,лобовой,лобный,1
2120,болезненный,болезный,1
2121,автобиографический,ювелирный,0
2122,дождливый,дождевой,1
2123,хлебопашенный,различать,0
2124,заполнить,восполнить,1
2125,одышка,даровой,0
2126,изуверный,досадный,0
2127,раздражительность,раздражение,1
2128,шествовать,шефствовать,1
2129,дарственная,удвоенный,0
2130,поворотный,поворотливый,1
2131,зачинщик,зачинатель,1
2132,обхватить,перепоночный,0
2133,ремесленный,рисковой,0
2134,тягостно,реабилитационный,0
2135,полис,домовой,0
2136,духовный,кокотка,0
2137,обеднеть,вступить,0
2138,сценичный,сценический,1
2139,изуверный,тесёмчатый,0
2140,кокотка,кокетка,1
2141,удачливый,удачный,1
2142,вдовий,рогастый,0
2143,абстрактность,абстракция,1
2144,безыскусный,кондукторный,0
2145,телевизионщик,телевизионник,1
2146,учредительский,раскольнический,0
2147,поручительский,поручительный,1
2148,обрывок,сапожничий,0
2149,различный,конфузливо,0
2150,временник,временщик,1
2151,золотеть,золотить,1
2152,пастуший,пастушеский,1
2153,монтаж,постричь,0
2154,отличие,различие,1
2155,словарный,словесный,1
2156,комитент,комитет,1
2157,конфузный,конфузливый,1
2158,осиротить,морозный,0
2159,породнить,породить,1
2160,группа,конфузный,0
2161,встряхнуть,методистский,0
2162,варенье,варение,1
2163,дисгармония,пластинчатый,0
2164,постель,редить,0
2165,стеклить,стеклеть,1
2166,угодный,угодливый,1
2167,невинный,безвинный,1
2168,костный,костяной,1
2169,чудный,словарный,0
2170,пионерный,художнический,0
2171,экзерциции,распутица,0
2172,юмористка,двойной,0
2173,чувственный,каменистый,0
2174,надбавка,добавка,1
2175,двояшки,двойняшки,1
2176,зачинатель,зачинщик,1
2177,сравнимый,сравнительный,1
2178,вожделенный,вожделеющий,1
2179,вороновый,довольство,0
2180,движитель,элитарный,0
2181,гнуткий,гнутый,1
2182,бурав,веселить,0
2183,зерновой,зернистый,1
2184,огрызаться,отгрызаться,1
2185,сытный,цепенить,0
2186,лирник,венок,0
2187,удачливый,гигиеничный,0
2188,понятливый,добровольческий,0
2189,изыскательный,натуралистичный,0
2190,проделка,шуточный,0
2191,оболванить,оболванеть,1
2192,царственный,царский,1
2193,дивизион,дивизия,1
2194,совестно,регенерация,0
2195,поместить,врыть,0
2196,артельский,артельный,1
2197,поместиться,разместиться,1
2198,симптоматичный,игристый,0
2199,обезденежеть,обезденежить,1
2200,дельный,деляческий,1
2201,надувательный,надувательский,1
2202,пастушок,увёртываться,0
2203,стрелец,стрелок,1
2204,леденить,леденеть,1
2205,потоки,потёки,1
2206,Ганнибал,избирательский,0
2207,окаменить,окаменеть,1
2208,дипломант,дипломат,1
2209,реабилитационный,дипломатичный,0
2210,вбежать,взбежать,1
2211,злостно,зло,1
2212,отличать,различать,1
2213,производство,производительность,1
2214,тень,движитель,0
2215,сопротивляемость,сытый,0
2216,мелодия,мелодика,1
2217,централизованный,сладкий,0
2218,горделивый,гордый,1
2219,греческий,историчный,0
2220,ледяной,ледовый,1
2221,героизм,полис,0
2222,оговорка,отговорка,1
2223,мельничий,великаний,0
2224,факт,фактор,1
2225,отгрызаться,огрызаться,1
2226,динамичный,динамический,1
2227,апокрифичный,апокрифический,1
2228,мудреть,демократичность,0
2229,изыскательный,разночинский,0
2230,коричный,коричневый,1
2231,квадрат,квадрант,1
2232,чувствительный,технологический,0
2233,флегматичный,всяческий,0
2234,мелкотравчатый,усвоить,0
2235,вдох,вассальный,0
2236,отдельский,отдельный,1
2237,лесистый,представить,0
2238,оговорка,взаимопонимание,0
2239,выучить,изучить,1
2240,белеть,яловочный,0
2241,болезный,болезненный,1
2242,трубочный,венец,0
2243,технологичный,технологический,1
2244,отчётливый,дарственная,0
2245,производный,производственный,1
2246,эстетичный,эстетический,1
2247,палатный,пристойно,0
2248,мучительский,мучительный,1
2249,фантастический,пергаментный,0
2250,артельный,артельский,1
2251,заводской,заводной,1
2252,выдержать,повиниться,0
2253,нынче,ныне,1
2254,аллегро,аллегри,1
2255,мечтательский,инженерный,0
2256,вначале,методистский,0
2257,явственный,тактический,0
2258,проверка,поверка,1
2259,гуманизм,гуманность,1
2260,коллекторский,коллекторный,1
2261,безголосый,безголосный,1
2262,вклад,измышление,0
2263,веселить,веселеть,1
2264,законодательский,законодательный,1
2265,барственный,барский,1
2266,разборчивый,разборочный,1
2267,комфортабельный,комфортный,1
2268,временщик,врыть,0
2269,ошеек,ошейник,1
2270,вскрытие,гашенный,0
2271,теоретичный,фабрикат,0
2272,действие,действо,1
2273,полемический,полемичный,1
2274,драматичный,драматический,1
2275,классовый,классный,1
2276,враждебный,вражеский,1
2277,кондукторный,кондукторский,1
2278,штатский,штатный,1
2279,стряхнуть,отряхнуть,1
2280,вегетационный,термический,0
2281,подголовник,подголовок,1
2282,оцепенить,оцепенеть,1
2283,гадательный,аллегорический,0
2284,обесплодить,обесплодеть,1
2285,эффектность,эффективность,1
2286,чудной,зло,0
2287,особый,малоудачливый,0
2288,упоминание,напоминание,1
2289,зубовой,азарт,0
2290,зерновой,врыть,0
2291,игральный,игорный,1
2292,одиночный,одинокий,1
2293,холопий,холопский,1
2294,раскольнический,враждебный,0
2295,антагонистический,продуктивный,0
2296,конный,конский,1
2297,трагический,трагичный,1
2298,патриотический,испытательный,0
2299,сапожный,единообразие,0
2300,нетерпимый,нестерпимый,1
2301,понедельный,понедельничный,1
2302,одеть,преобразовательский,0
2303,англиканский,английский,1
2304,почтительный,почтенный,1
2305,депрессия,чудаческий,0
2306,обесплодеть,статический,0
2307,экранизировать,догматический,0
2308,на дыбы,неорганический,0
2309,горячий,опасно,0
2310,подстричь,постричь,1
2311,осветлитель,осветитель,0
2312,практический,мужицкий,0
2313,полемичный,вымысел,0
2314,дивизион,ненаглядный,0
2315,экономичный,искусственно,0
2316,преставиться,представиться,1
2317,звуковой,звучный,1
2318,экзерсисы,блуждать,0
2319,шнурок,шнуровка,1
2320,внеклассный,широкий,0
2321,приобретательский,приобретательный,1
2322,фланелевый,ординарный,0
2323,глупеть,глупить,1
2324,ненаглядный,неоглядный,1
2325,эффектный,фантазёрство,0
2326,советчик,окаменить,0
2327,классный,дудчатый,0
2328,проделка,подделка,1
2329,бедняк,зачинатель,0
2330,певчий,палатный,0
2331,шляпный,поворотливый,0
2332,заглавный,покупательский,0
2333,антрацитовый,аритмичный,0
2334,надеть,гусачий,0
2335,отходный,борзой,0
2336,пристойно,достойно,1
2337,обязать,комичный,0
2338,подживлять,увёртываться,0
2339,ошейник,ошеек,1
2340,подхалимный,иждивенчество,0
2341,полнеть,мелодия,0
2342,гневливый,инженерский,0
2343,терпимость,рыболов,0
2344,старательский,старательный,1
2345,булавчатый,булавочный,1
2346,благотворный,благотворительный,1
2347,фееричный,незаметный,0
2348,акционерский,декларационный,0
2349,ребячий,крючкотворский,0
2350,добровольческий,добровольный,1
2351,отрешение,эстетный,0
2352,подбородок,подбородник,1
2353,отговорка,оговорка,1
2354,происки,центральный,0
2355,проблематичный,проблемный,1
2356,флегматический,флегматичный,1
2357,дисгармония,гармония,1
2358,звучный,звуковой,1
2359,остеклить,остеклеть,1
2360,в общем,подголовок,0
2361,гарантийный,гарантированный,1
2362,исходящий,отрешение,0
2363,отчётный,бабский,0
2364,безыскусственный,безыскусный,1
2365,шершавить,отрывок,0
2366,технологичный,ремесленный,0
2367,отборник,уклоняться,0
2368,волосистый,волосатый,1
2369,горный,горний,1
2370,гуманистический,гуманный,1
2371,цветной,цветовой,1
2372,изобретательский,изобретательный,1
2373,борзый,разместиться,0
2374,одиночный,подпятник,0
2375,шершавить,безответный,0
2376,потоки,могильщик,0
2377,добавить,прибавить,1
2378,безграничный,неограниченный,1
2379,жабный,именной,0
2380,поэтический,пометка,0
2381,шумовой,шумный,1
2382,педагогичный,начертать,0
2383,беззаконие,проверка,0
2384,схематичный,схематический,1
2385,лобовой,врыть,0
2386,охотно,охотливо,1
2387,художнический,художественный,1
2388,отметка,отмета,1
2389,политичный,политический,1
2390,простудный,простудливый,1
2391,проповеднический,проповедничий,1
2392,непонятливо,непонятно,1
2393,систематический,системный,1
2394,зубовой,зубной,1
2395,высокий,высотный,1
2396,встать,стать,1
2397,чернить,чернеть,1
2398,инженерный,хвостистый,0
2399,эфирный,эфемерный,1
2400,садовничий,садовнический,1
2401,приютный,двуручный,0
2402,жалостный,жалостливый,1
2403,акционерный,органический,0
2404,высветлить,советник,0
2405,венерический,стеклянный,0
2406,остеклить,доверительный,0
2407,яблочный,яловочный,0
2408,аритмичный,взыскательный,0
2409,старинный,дудчатый,0
2410,разночинский,разночинный,1
2411,игристый,сыскать,0
2412,производный,подпяточник,0
2413,искусный,искусственный,1
2414,обездушить,пылкость,0
2415,взойти,варкий,0
2416,дружеский,симпатический,0
2417,ледовый,ледяной,1
2418,совестливо,совестно,1
2419,динамизм,динамика,1
2420,шляпный,шляпочный,1
2421,беженец,беглец,1
2422,скарпель,скальпель,1
2423,идиотический,сладко,0
2424,животный,вакансия,0
2425,демократичность,ловкий,0
2426,столярский,столярный,1
2427,стрелочный,стрелчатый,1
2428,осветитель,осветлитель,1
2429,романтический,романтичный,1
2430,сводчатый,осветитель,0
2431,барственный,старательный,0
2432,конфузливый,ввалить,0
2433,непроницаемый,пропащий,0
2434,мороженый,морозный,1
2435,вожделеющий,вожделенный,1
2436,игорный,игральный,1
2437,графичный,графический,1
2438,централизованный,центральный,1
2439,величина,величие,1
2440,вечеря,критический,0
2441,публицистичный,душевность,0
2442,одноручный,однорукий,1
2443,поэтический,поэтичный,1
2444,изыскательский,освоить,0
2445,опасливо,представить,0
2446,гнутый,духовный,0
2447,стяжательный,микроскопичный,0
2448,обесплодеть,полнить,0
2449,Камчатский,непонятный,0
2450,эфемерный,эфирный,1
2451,источник,исток,1
2452,выборочный,инородческий,0
2453,безделица,дымный,0
2454,бунтарь,чудный,0
2455,желтить,желтеть,1
2456,кулачный,кулацкий,1
2457,учредительный,кабинетный,0
2458,теоретичный,скобчатый,0
2459,разместить,обезлюдеть,0
2460,обезглавить,обезглаветь,1
2461,отчётный,отчётливый,1
2462,человечный,подпяточник,0
2463,непонятливый,непонятный,1
2464,холодильщик,житейский,0
2465,доминантовый,доминантный,1
2466,благодарственный,выжидательный,0
2467,камчатный,Камчатский,1
2468,вспоминать,защитительный,0
2469,переродниться,переродиться,1
2470,диктат,натуралистический,0
2471,сыто,сытно,1
2472,токсический,токсичный,1
2473,элитный,элитарный,1
2474,метод,методика,1
2475,юмористика,юмористка,1
2476,гуманность,видение,0
2477,рабочий,сетчатый,0
2478,потёки,популярный,0
2479,синить,синеть,1
2480,полемичный,дельфиновый,0
2481,отходчивый,отходный,1
2482,обезземелить,обезземелеть,1
2483,остепенеть,остепенить,1
2484,гарантированный,шумовой,0
2485,комический,комичный,1
2486,орлиный,орлёный,1
2487,строительский,строительный,1
2488,разный,различный,1
2489,громкий,громовой,1
2490,порвать,микроскопичный,0
2491,узорный,узорчатый,1
2492,симпатический,антипедагогичный,0
2493,антрацитный,антрацитовый,1
2494,анархический,анархичный,1
2495,простак,простец,1
2496,раскрытие,могущественный,0
2497,экзерциции,безликий,0
2498,дидактичный,дидактический,1
2499,технологичный,булавчатый,0
2500,искусственный,искусный,1
2501,холодеть,холодить,1
2502,сладко,сладостно,1
2503,цветы,рогатый,0
2504,борзый,борзой,1
2505,аспирант,классовый,0
2506,псарный,произнесение,0
2507,ювелирский,ювелирный,1
2508,догматичный,акционерский,0
2509,взрослить,взрослеть,1
2510,микроскопичный,духовный,0
2511,заблуждаться,сладостно,0
2512,наследственный,наследный,1
2513,фабрикант,контратака,0
2514,пионерский,пионерный,1
2515,кабинетный,склочнический,0
2516,клюв,клёв,1
2517,зловещий,языковый,0
2518,парламентёрский,парламентский,1
2519,ввалить,окаменить,0
2520,аллегро,игольчатый,0
2521,просительский,просительный,1
2522,технологический,технологичный,1
2523,демократия,экономический,0
2524,взбежать,вбежать,1
2525,дипломатия,полис,0
2526,горний,сломленный,0
2527,премьерный,ненавистнический,0
2528,вздеть,чудаческий,0
2529,нарастить,вырастить,1
2530,дивизия,дивизион,1
2531,осветлить,ледовый,0
2532,здравица,здравница,1
2533,сталагмит,сталактит,1
2534,зубья,терпеливость,0
2535,одинокий,одиночный,1
2536,логический,логичный,1
2537,неприглядный,непроглядный,1
2538,борзый,великий,0
2539,отборочный,отборный,1
2540,обличительский,обличительный,1
2541,обеднить,обеднеть,1
2542,лесистый,лесной,1
2543,иструхляветь,воскресение,0
2544,концепция,концепт,1
2545,клёв,клюв,1
2546,отходный,отходчивый,1
2547,горючий,стрелец,0
2548,наёмный,наёмничий,1
2549,соседний,соседский,1
2550,изучить,антипатичный,0
2551,спасательный,гарантийный,0
2552,исходящий,исходный,1
2553,аллегро,технологический,0
2554,сдержать,выдержать,1
2555,симпатический,симпатичный,1
2556,церковнический,церковничий,1
2557,гоночный,гончий,1
2558,подхалимный,подхалимский,1
2559,мелодика,господский,0
2560,малопонятный,грозовой,0
2561,анекдотичный,анекдотический,1
2562,оболванить,упадочнический,0
2563,подголовок,духовный,0
2564,аристократический,романтичный,0
2565,шнуровка,шнурок,1
2566,кулачный,остервенеть,0
2567,признательный,восполнить,0
2568,напоминание,упоминание,1
2569,усатый,усастый,1
2570,восход,всход,1
2571,опытнический,опытный,1
2572,депрессия,репрессия,1
2573,непонятливо,огрызаться,0
2574,бесчувственность,бесчувствие,1
2575,городовой,неорганичный,0
2576,сытый,воспитательный,0
2577,предоставить,незаметный,0
2578,светлить,светить,1
2579,оборотливый,оборотный,1
2580,ниточный,изысканный,0
2581,ошеек,отличать,0
2582,угодливо,угодно,1
2583,заживать,статичный,0
2584,однокоренной,однокорневой,1
2585,трубочный,токсический,0
2586,взбить,вешалка,0
2587,драматичный,разграничить,0
2588,стеклеть,вдовый,0
2589,содержать,держать,1
2590,сводный,сводчатый,1
2591,прервать,порвать,1
2592,жалостный,зубатый,0
2593,вступить,поступить,1
2594,зеленеть,продуктовый,0
2595,малопонятливый,булавчатый,0
2596,особенный,бобр,0
2597,чувствительный,чувственный,1
2598,исполнительный,исполнительский,1
2599,осиротить,осиротеть,1
2600,автономия,непонятно,0
2601,популярный,оцепенеть,0
2602,черкеска,черкешенка,1
2603,учредительный,ковочный,0
2604,критический,критичный,1
2605,диалект,пергаментный,0
2606,неизмеримый,несоизмеримый,1
2607,певческий,певчий,1
2608,сладостно,сладко,1
2609,словесный,словарный,1
2610,преобразовательский,гуманность,0
2611,шутливый,явно,0
2612,подвижный,подвижнический,1
2613,расточительный,ригористичный,0
2614,гневный,гневливый,1
2615,временник,ненавистный,0
2616,артистический,артистичный,1
2617,доверчивый,обсудить,0
2618,лирик,лирник,1
2619,коричный,дыбом,0
2620,достигать,чародейный,0
2621,перепончатый,догматический,0
2622,сопротивление,сопротивляемость,1
2623,циклический,цикличный,1
2624,патриотический,патриотичный,1
2625,гигиеничный,гигиенический,1
2626,монистический,отчётный,0
2627,абонент,абонемент,1
2628,обезрыбить,обезрыбеть,1
2629,столовый,столовский,1
2630,бурав,бур,1
2631,инновация,новация,1
2632,чубастый,мудрить,0
2633,неудачливый,неудачный,1
2634,добавить,веселеть,0
2635,всякий,циклический,0
2636,фактический,крючкотворный,0
2637,братский,братний,1
2638,критичный,критический,1
2639,ремесленнический,упоминание,0
2640,освоить,гагарий,0
2641,лобный,лобовой,1
2642,гашёный,обрывчатый,0
2643,заботливый,покорный,0
2644,негласный,седельчатый,0
2645,исходный,яблоневый,0
2646,исполнительский,исполнительный,1
2647,изначально,вначале,1
2648,неорганический,пьянить,0
2649,непонятливо,гагаровый,0
2650,осудить,завидный,0
2651,спусковой,ломить,0
2652,чародейский,чародейный,1
2653,фазаний,фазановый,1
2654,вакансия,вакация,1
2655,луковичный,малахитовый,0
2656,вышний,высший,1
2657,технический,техничный,1
2658,репрессия,лобовой,0
2659,остепенить,остепенеть,1
2660,вольный,произвольный,1
2661,огласка,гласность,1
2662,греческий,ящур,0
2663,стать,пророческий,0
2664,старый,российский,0
2665,земляной,грамматичный,0
2666,гнилостный,гнилой,1
2667,аккордовый,аккордный,1
2668,обездушить,седельный,0
2669,Финско-,Финно-,1
2670,зрительный,зрительский,1
2671,понимание,взаимопонимание,1
2672,рост,отчётный,0
2673,опасливый,ребячий,0
2674,сатирический,сатиричный,1
2675,чародейный,чародейский,1
2676,горний,обесплодеть,0
2677,молодеть,молодить,1
2678,грозный,грозовой,1
2679,зубной,зубовой,1
2680,сытый,чувствительный,0
2681,рогастый,венерологический,0
2682,дефективный,дефектный,1
2683,полемический,собственный,0
2684,центральный,централизованный,1
2685,складной,складской,1
2686,бобёр,синить,0
2687,приметать,примотать,1
2688,отклик,оклик,1
2689,поручительный,холодильник,0
2690,вязаться,добровольный,0
2691,умный,лирик,0
2692,тесёмочный,тесёмчатый,1
2693,кабинетный,кабинетский,1
2694,дарёный,столовый,0
2695,грубить,трубчатый,0
2696,злостный,разместить,0
2697,штурмовик,штурмовщик,1
2698,луковичный,луковый,1
2699,цветовой,цветной,1
2700,пастушок,пастушонок,1
2701,шнуровка,дрогнуть,0
2702,сытый,сытный,1
2703,стрелочный,гадальный,0
2704,юмореска,юмористка,1
2705,эстетный,одиночный,0
2706,особенный,особый,1
2707,оклик,отклик,1
2708,оговорка,садовнический,0
2709,шершавить,сытый,0
2710,яблоневый,яблочный,1
2711,защитительный,защитный,1
2712,антипатичный,зубатый,0
2713,декорационный,черствить,0
2714,шелковистый,шелковый,1
2715,простец,простак,1
2716,малоудачный,малоудачливый,1
2717,представительский,останки,0
2718,тюленевый,тюлений,1
2719,выжидательный,наполнить,0
2720,апокрифичный,разливочный,0
2721,деспотизм,деспотия,1
2722,осуждение,подхалимский,0
2723,обезлошадить,досадно,0
2724,акционерский,акционерный,1
2725,акселерат,акселератор,1
2726,конфузливо,конфузно,1
2727,оппортунистичный,оппортунистический,1
2728,швейцарец,швейцар,1
2729,классный,аллегоричный,0
2730,догматический,действенный,0
2731,поглотить,проглотить,1
2732,гармоничный,гармонический,1
2733,ныне,нынче,1
2734,светить,шлифовальщик,0
2735,опасливо,опасно,1
2736,токсичный,центральный,0
2737,ябедливый,ябедный,1
2738,гражданский,гражданственный,1
2739,поворотный,докучный,0
2740,громовой,обжорный,0
2741,собирательский,собирательный,1
2742,умственный,умный,1
2743,неизмеримый,ошейник,0
2744,непроглядный,неприглядный,1
2745,ящур,ящер,1
2746,водный,яловый,0
2747,взвалить,ввалить,1
2748,тесёмчатый,тесёмочный,1
2749,эстетский,эстетный,1
2750,потребительский,отметка,0
2751,варенье,пастель,0
2752,палатный,политичный,0
2753,авантюрин,авантюрист,1
2754,сломленный,проделка,0
2755,гражданский,провиниться,0
2756,докучно,докучливо,1
2757,одновременный,временник,0
2758,клюв,концепция,0
2759,гончий,гоночный,1
2760,дерзить,дерзать,1
2761,борзый,воинственный,0
2762,шелковый,сочинительный,0
2763,ванная,ванна,1
2764,запасный,истребительский,0
2765,изначально,регенерация,0
2766,блуждать,зло,0
2767,тюлений,временник,0
2768,горючий,горячий,1
2769,притягательный,обезглаветь,0
2770,заботливый,заботный,1
2771,энциклопедичный,энциклопедический,1
2772,ответный,эффективный,0
2773,зубовой,яловочный,0
2774,ловкий,ловчий,1
2775,аспират,аспирант,1
2776,двуручный,двурушный,1
2777,домоуправление,домоправление,1
2778,фактический,фактичный,1
2779,удальской,удалой,1
2780,неприметный,неприметливый,1
2781,вражеский,враждебный,1
2782,глупеть,ригористичный,0
2783,малопонятный,описка,0
2784,мороженый,холодеть,0
2785,симптоматичный,симптоматический,1
2786,изыскательный,изыскательский,1
2787,отбойщик,отбойник,1
2788,вдеть,распутица,0
2789,действо,проделка,0
2790,источник,неизмеримый,0
2791,керосинный,керосиновый,1
2792,варенье,простак,0
2793,естественность,естество,1
2794,дождливый,купальник,0
2795,школьнический,школьный,1
2796,наличие,наличность,1
2797,инородный,инородческий,1
2798,угодно,рисуночный,0
2799,опытнический,монтаж,0
2800,обезножить,доходить,0
2801,неограниченный,четырёхручный,0
2802,мужичий,мужицкий,1
2803,героика,героизм,1
2804,проглотить,поглотить,1
2805,дивизион,чубатый,0
2806,истребительский,костный,0
2807,лавочный,чернеть,0
2808,дипломатика,кормильщица,0
2809,упадочнический,комический,0
2810,четырёхрукий,четырёхручный,1
2811,блуждать,подбородок,0
2812,Камчатский,камчатный,1
2813,опытный,опытнический,1
2814,изношенность,изнашиваемость,1
2815,виновный,виноватый,1
2816,жёсткий,жестокий,1
2817,оборотный,опытнический,0
2818,варение,варенье,1
2819,даровой,ломать,0
2820,крокодиловый,патриотичный,0
2821,встряхнуть,масленый,0
2822,экологичный,мечтательский,0
2823,иноверческий,воедино,0
2824,гуманистический,гарант,0
2825,доверительность,доверие,1
2826,ввалить,взвалить,1
2827,опасливый,взаимопонимание,0
2828,безголосный,безголосый,1
2829,школьный,школьнический,1
2830,распутица,пророчественный,0
2831,зубастый,зубатый,1
2832,микроскопический,скобчатый,0
2833,жизненный,шнуровка,0
2834,пионерный,орлиный,0
2835,патриотичный,благоустроенность,0
2836,ребристый,мельничный,0
2837,здравица,коренной,0
2838,просительский,костяной,0
2839,редеть,редить,1
2840,экзерсисы,экзерциции,1
2841,непроницательный,непроницаемый,1
2842,четырёхрукий,одеть,0
2843,просёлок,осветлить,0
2844,чернеть,антипатичный,0
2845,стяжательский,стяжательный,1
2846,зернистый,зерновой,1
2847,разборчивый,домоправление,0
2848,завидный,завидливый,1
2849,мечтательный,мечтательский,1
2850,пластиночный,пластинчатый,1
2851,юродливый,доходчивый,0
2852,обезлюдить,конфузный,0
2853,измышление,вымысел,1
2854,непроницаемый,непроницательный,1
2855,избирательный,избирательский,1
2856,деспотичный,желтить,0
2857,духовой,духовный,1
2858,обвинительный,цветной,0
2859,акуловый,акулий,1
2860,блудить,настоятельский,0
2861,увёртываться,комфортный,0
2862,проделка,мельничный,0
2863,склочный,склочнический,1
2864,соляровый,солярный,1
2865,чиновницкий,чиновничий,1
2866,грубеть,досадливо,0
2867,натуралистический,натуралистичный,1
2868,тяжкий,тягостный,1
2869,оживать,оживлять,1
2870,сталагмит,ошейник,0
2871,выплатить,заплатить,1
2872,холопский,эффективность,0
2873,взвалить,жилищный,0
2874,сытный,сытый,1
2875,удачливо,удачно,1
2876,анекдотический,гуманизм,0
2877,тяготеть,тяготить,1
2878,искусно,искусственно,1
2879,наличность,сеточный,0
2880,подвижнический,графичный,0
2881,публицистический,простацкий,0
2882,именной,запасливый,0
2883,венерический,обстоятельный,0
2884,сытый,зимовщик,0
2885,понимание,безвинный,0
2886,пластинчатый,выплатить,0
2887,гусачий,гусячий,1
2888,поместить,разместить,1
2889,кардинальский,монистический,0
2890,сравнимый,дождливый,0
2891,запасный,продуктивный,0
2892,статический,звериный,0
2893,авантюрин,выбор,0
2894,поглотить,примотать,0
2895,стрелчатый,стрелочный,1
2896,вечерня,блестеть,0
2897,мастистый,маститый,1
2898,блудить,сыто,0
2899,взбить,вбить,1
2900,обделить,оделить,1
2901,термический,термальный,1
2902,угодно,движитель,0
2903,взойти,войти,1
